SPECIESNAME,YEAR,AREA,REGION,COUNT
American Coot,1967,87,Upper west coast,0
American Coot,1967,88,Upper west coast,0
American Coot,1967,89,Upper west coast,0
American Coot,1967,90,Upper west coast,0
American Coot,1968,72,Upper west coast,0
American Coot,1968,74,Upper west coast,9900
American Coot,1968,78,Upper west coast,900
American Coot,1968,79,Upper west coast,2800
American Coot,1968,81,Upper west coast,0
American Coot,1968,87,Upper west coast,0
American Coot,1968,88,Upper west coast,0
American Coot,1968,89,Upper west coast,0
American Coot,1968,90,Upper west coast,0
American Coot,1969,72,Upper west coast,0
American Coot,1969,74,Upper west coast,8100
American Coot,1969,78,Upper west coast,1000
American Coot,1969,79,Upper west coast,3700
American Coot,1969,81,Upper west coast,0
American Coot,1969,82,Upper west coast,6600
American Coot,1969,83,Upper west coast,300
American Coot,1969,87,Upper west coast,0
American Coot,1969,88,Upper west coast,0
American Coot,1969,89,Upper west coast,0
American Coot,1969,90,Upper west coast,0
American Coot,1970,1,Northwen Highlands,0
American Coot,1970,11,Northwen Highlands,25
American Coot,1970,12,Northwen Highlands,0
American Coot,1970,14,Northwen Highlands,0
American Coot,1970,15,Northwen Highlands,50
American Coot,1970,16,Northwen Highlands,1125
American Coot,1970,17,Northwen Highlands,0
American Coot,1970,18,Northwen Highlands,0
American Coot,1970,19,Northwen Highlands,1200
American Coot,1970,21,Northwen Highlands,750
American Coot,1970,22,Northwen Highlands,800
American Coot,1970,26,Northwen Highlands,0
American Coot,1970,27,Northwen Highlands,0
American Coot,1970,28,Northwen Highlands,0
American Coot,1970,29,Northwen Highlands,0
American Coot,1970,3,Northwen Highlands,0
American Coot,1970,30,Central High,25
American Coot,1970,31,Central High,1550
American Coot,1970,32,Central High,700
American Coot,1970,33,Central High,9700
American Coot,1970,34,Central High,150
American Coot,1970,36,Central High,23600
American Coot,1970,38,Central High,0
American Coot,1970,39,Central High,25
American Coot,1970,4,Northwen Highlands,0
American Coot,1970,41,Central High,860
American Coot,1970,42,Central High,500
American Coot,1970,43,Central High,425
American Coot,1970,44,Central High,1300
American Coot,1970,45,Central High,650
American Coot,1970,46,Central High,1000
American Coot,1970,47,Central High,10950
American Coot,1970,48,Central High,0
American Coot,1970,49,Central High,3100
American Coot,1970,50,Central High,650
American Coot,1970,51,Central High,300
American Coot,1970,52,Central High,50
American Coot,1970,6,Northwen Highlands,0
American Coot,1970,60a,Other interior highlands,0
American Coot,1970,65,East Coast,88715
American Coot,1970,66,East Coast,26550
American Coot,1970,67,East Coast,48513
American Coot,1970,68,East Coast,10935
American Coot,1970,69,East Coast,97390
American Coot,1970,7,Northwen Highlands,0
American Coot,1970,70,East Coast,10850
American Coot,1970,71,East Coast,190220
American Coot,1970,72,Upper west coast,0
American Coot,1970,74,Upper west coast,10100
American Coot,1970,78,Upper west coast,1500
American Coot,1970,79,Upper west coast,3100
American Coot,1970,81,Upper west coast,0
American Coot,1970,82,Upper west coast,33300
American Coot,1970,83,Upper west coast,3950
American Coot,1970,84,Upper west coast,72500
American Coot,1970,85,Upper west coast,6300
American Coot,1970,86,Upper west coast,4350
American Coot,1970,87,Upper west coast,0
American Coot,1970,88,Upper west coast,0
American Coot,1970,89,Upper west coast,0
American Coot,1970,9,Northwen Highlands,0
American Coot,1970,90,Upper west coast,0
American Coot,1971,72,Upper west coast,0
American Coot,1971,73,Upper west coast,2075
American Coot,1971,74,Upper west coast,875
American Coot,1971,78,Upper west coast,4300
American Coot,1971,79,Upper west coast,11100
American Coot,1971,81,Upper west coast,0
American Coot,1971,82,Upper west coast,24700
American Coot,1971,83,Upper west coast,700
American Coot,1971,84,Upper west coast,5000
American Coot,1971,85,Upper west coast,8170
American Coot,1971,87,Upper west coast,0
American Coot,1971,88,Upper west coast,0
American Coot,1971,89,Upper west coast,0
American Coot,1971,90,Upper west coast,0
American Coot,1972,72,Upper west coast,0
American Coot,1972,74,Upper west coast,2000
American Coot,1972,78,Upper west coast,3100
American Coot,1972,79,Upper west coast,5240
American Coot,1972,81,Upper west coast,250
American Coot,1972,82,Upper west coast,16950
American Coot,1972,83,Upper west coast,2800
American Coot,1972,84,Upper west coast,10935
American Coot,1972,85,Upper west coast,10265
American Coot,1972,87,Upper west coast,0
American Coot,1972,88,Upper west coast,0
American Coot,1972,89,Upper west coast,0
American Coot,1972,90,Upper west coast,0
American Coot,1973,72,Upper west coast,0
American Coot,1973,74,Upper west coast,2240
American Coot,1973,78,Upper west coast,1775
American Coot,1973,79,Upper west coast,18100
American Coot,1973,81,Upper west coast,0
American Coot,1973,82,Upper west coast,11500
American Coot,1973,83,Upper west coast,1100
American Coot,1973,87,Upper west coast,0
American Coot,1973,88,Upper west coast,0
American Coot,1973,89,Upper west coast,0
American Coot,1973,90,Upper west coast,0
American Coot,1974,72,Upper west coast,0
American Coot,1974,74,Upper west coast,900
American Coot,1974,78,Upper west coast,4050
American Coot,1974,79,Upper west coast,13600
American Coot,1974,81,Upper west coast,1800
American Coot,1974,82,Upper west coast,14600
American Coot,1974,83,Upper west coast,0
American Coot,1974,87,Upper west coast,0
American Coot,1974,88,Upper west coast,0
American Coot,1974,89,Upper west coast,0
American Coot,1974,90,Upper west coast,0
American Coot,1975,1,Northwen Highlands,0
American Coot,1975,10,Northwen Highlands,4220
American Coot,1975,11,Northwen Highlands,30
American Coot,1975,12,Northwen Highlands,0
American Coot,1975,14,Northwen Highlands,0
American Coot,1975,15,Northwen Highlands,0
American Coot,1975,16,Northwen Highlands,1800
American Coot,1975,17,Northwen Highlands,275
American Coot,1975,18,Northwen Highlands,105
American Coot,1975,1a,Other interior highlands,1450
American Coot,1975,20,Northwen Highlands,400
American Coot,1975,21,Northwen Highlands,700
American Coot,1975,22,Northwen Highlands,115
American Coot,1975,24,Northwen Highlands,0
American Coot,1975,25,Northwen Highlands,0
American Coot,1975,26,Northwen Highlands,0
American Coot,1975,27,Northwen Highlands,0
American Coot,1975,29,Northwen Highlands,0
American Coot,1975,3,Northwen Highlands,50
American Coot,1975,30,Central High,150
American Coot,1975,31,Central High,900
American Coot,1975,32,Central High,0
American Coot,1975,33,Central High,700
American Coot,1975,34,Central High,1125
American Coot,1975,36,Central High,13700
American Coot,1975,38,Central High,370
American Coot,1975,39,Central High,200
American Coot,1975,4,Northwen Highlands,100
American Coot,1975,40,Central High,60
American Coot,1975,41,Central High,2200
American Coot,1975,49a,Other interior highlands,50
American Coot,1975,51a,Other interior highlands,1100
American Coot,1975,6,Northwen Highlands,137
American Coot,1975,65,East Coast,60520
American Coot,1975,66,East Coast,46365
American Coot,1975,67,East Coast,69970
American Coot,1975,68,East Coast,135520
American Coot,1975,69,East Coast,135050
American Coot,1975,6a,Other interior highlands,10
American Coot,1975,7,Northwen Highlands,5
American Coot,1975,70,East Coast,99100
American Coot,1975,71,East Coast,73440
American Coot,1975,72,Upper west coast,0
American Coot,1975,74,Upper west coast,6010
American Coot,1975,78,Upper west coast,3700
American Coot,1975,79,Upper west coast,60650
American Coot,1975,8,Northwen Highlands,25
American Coot,1975,81,Upper west coast,16500
American Coot,1975,82,Upper west coast,43700
American Coot,1975,83,Upper west coast,5000
American Coot,1975,87,Upper west coast,0
American Coot,1975,88,Upper west coast,0
American Coot,1975,89,Upper west coast,0
American Coot,1975,9,Northwen Highlands,960
American Coot,1975,90,Upper west coast,0
American Coot,1976,72,Upper west coast,40
American Coot,1976,74,Upper west coast,14960
American Coot,1976,78,Upper west coast,2590
American Coot,1976,79,Upper west coast,86835
American Coot,1976,81,Upper west coast,11840
American Coot,1976,82,Upper west coast,46195
American Coot,1976,87,Upper west coast,0
American Coot,1976,88,Upper west coast,0
American Coot,1976,89,Upper west coast,0
American Coot,1976,90,Upper west coast,0
American Coot,1977,1,Northwen Highlands,0
American Coot,1977,11,Northwen Highlands,50
American Coot,1977,12,Northwen Highlands,0
American Coot,1977,14,Northwen Highlands,0
American Coot,1977,15,Northwen Highlands,110
American Coot,1977,16,Northwen Highlands,1675
American Coot,1977,18,Northwen Highlands,0
American Coot,1977,19,Northwen Highlands,1200
American Coot,1977,1a,Other interior highlands,0
American Coot,1977,2,Northwen Highlands,0
American Coot,1977,20,Northwen Highlands,0
American Coot,1977,21,Northwen Highlands,700
American Coot,1977,22,Northwen Highlands,465
American Coot,1977,23,Northwen Highlands,50
American Coot,1977,24,Northwen Highlands,0
American Coot,1977,25,Northwen Highlands,0
American Coot,1977,26,Northwen Highlands,0
American Coot,1977,27,Northwen Highlands,0
American Coot,1977,29a,Other interior highlands,0
American Coot,1977,3,Northwen Highlands,50
American Coot,1977,30,Central High,435
American Coot,1977,31,Central High,1300
American Coot,1977,32,Central High,11575
American Coot,1977,33,Central High,2500
American Coot,1977,35,Central High,690
American Coot,1977,36,Central High,10775
American Coot,1977,36a,Other interior highlands,0
American Coot,1977,38,Central High,110
American Coot,1977,39,Central High,550
American Coot,1977,4,Northwen Highlands,230
American Coot,1977,40,Central High,100
American Coot,1977,41,Central High,675
American Coot,1977,42,Central High,0
American Coot,1977,43,Central High,850
American Coot,1977,44,Central High,400
American Coot,1977,45,Central High,15
American Coot,1977,46,Central High,3025
American Coot,1977,47,Central High,4700
American Coot,1977,48,Central High,0
American Coot,1977,49,Central High,600
American Coot,1977,5,Northwen Highlands,0
American Coot,1977,50,Central High,2200
American Coot,1977,51,Central High,200
American Coot,1977,52,Central High,2500
American Coot,1977,53,Lower West Coast,550
American Coot,1977,54,Lower West Coast,845
American Coot,1977,57,Lower West Coast,900
American Coot,1977,58,Lower West Coast,2300
American Coot,1977,59,Lower West Coast,1625
American Coot,1977,6,Northwen Highlands,60
American Coot,1977,60,Lower West Coast,0
American Coot,1977,60a,Other interior highlands,0
American Coot,1977,61,Lower West Coast,0
American Coot,1977,62,Lower West Coast,0
American Coot,1977,62a,Other interior highlands,0
American Coot,1977,63,Lower West Coast,0
American Coot,1977,64,Lower West Coast,0
American Coot,1977,65,East Coast,179610
American Coot,1977,66,East Coast,82150
American Coot,1977,67,East Coast,90060
American Coot,1977,68,East Coast,121890
American Coot,1977,69,East Coast,99625
American Coot,1977,7,Northwen Highlands,230
American Coot,1977,70,East Coast,24200
American Coot,1977,71,East Coast,78070
American Coot,1977,72,Upper west coast,0
American Coot,1977,73,Upper west coast,0
American Coot,1977,74,Upper west coast,0
American Coot,1977,75,Upper west coast,565
American Coot,1977,76,Upper west coast,3800
American Coot,1977,77,Upper west coast,2050
American Coot,1977,78,Upper west coast,3965
American Coot,1977,79,Upper west coast,0
American Coot,1977,8,Northwen Highlands,0
American Coot,1977,80,Upper west coast,40490
American Coot,1977,81,Upper west coast,5075
American Coot,1977,82,Upper west coast,2525
American Coot,1977,83,Upper west coast,1100
American Coot,1977,84,Upper west coast,14520
American Coot,1977,85,Upper west coast,17619
American Coot,1977,86,Upper west coast,15013
American Coot,1977,87,Upper west coast,150
American Coot,1977,88,Upper west coast,0
American Coot,1977,89,Upper west coast,0
American Coot,1977,9,Northwen Highlands,850
American Coot,1977,90,Upper west coast,0
American Coot,1978,1,Northwen Highlands,0
American Coot,1978,11,Northwen Highlands,10
American Coot,1978,12,Northwen Highlands,0
American Coot,1978,12a,Other interior highlands,0
American Coot,1978,14,Northwen Highlands,0
