SPECIESNAME,YEAR,AREA,REGION,COUNT
American Coot,1972,87,uw,0
American Coot,1972,88,uw,0
American Coot,1972,89,uw,0
American Coot,1972,90,uw,0
American Coot,1973,72,uw,0
American Coot,1973,74,uw,2240
American Coot,1973,78,uw,1775
American Coot,1973,79,uw,18100
American Coot,1973,81,uw,0
American Coot,1973,82,uw,11500
American Coot,1973,83,uw,1100
American Coot,1973,87,uw,0
American Coot,1973,88,uw,0
American Coot,1973,89,uw,0
American Coot,1973,90,uw,0
American Coot,1974,72,uw,0
American Coot,1974,74,uw,900
American Coot,1974,78,uw,4050
American Coot,1974,79,uw,13600
American Coot,1974,81,uw,1800
American Coot,1974,82,uw,14600
American Coot,1974,83,uw,0
American Coot,1974,87,uw,0
American Coot,1974,88,uw,0
American Coot,1974,89,uw,0
American Coot,1974,90,uw,0
American Coot,1975,1,nh,0
American Coot,1975,10,nh,4220
American Coot,1975,11,nh,30
American Coot,1975,12,nh,0
American Coot,1975,14,nh,0
American Coot,1975,15,nh,0
American Coot,1975,16,nh,1800
American Coot,1975,17,nh,275
American Coot,1975,18,nh,105
American Coot,1975,1a,oh,1450
American Coot,1975,20,nh,400
American Coot,1975,21,nh,700
American Coot,1975,22,nh,115
American Coot,1975,24,nh,0
American Coot,1975,25,nh,0
American Coot,1975,26,nh,0
American Coot,1975,27,nh,0
American Coot,1975,29,nh,0
American Coot,1975,3,nh,50
American Coot,1975,30,ch,150
American Coot,1975,31,ch,900
American Coot,1975,32,ch,0
American Coot,1975,33,ch,700
American Coot,1975,34,ch,1125
American Coot,1975,36,ch,13700
American Coot,1975,38,ch,370
American Coot,1975,39,ch,200
American Coot,1975,4,nh,100
American Coot,1975,40,ch,60
American Coot,1975,41,ch,2200
American Coot,1975,49a,oh,50
American Coot,1975,51a,oh,1100
American Coot,1975,6,nh,137
American Coot,1975,65,ec,60520
American Coot,1975,66,ec,46365
American Coot,1975,67,ec,69970
American Coot,1975,68,ec,135520
American Coot,1975,69,ec,135050
American Coot,1975,6a,oh,10
American Coot,1975,7,nh,5
American Coot,1975,70,ec,99100
American Coot,1975,71,ec,73440
American Coot,1975,72,uw,0
American Coot,1975,74,uw,6010
American Coot,1975,78,uw,3700
American Coot,1975,79,uw,60650
American Coot,1975,8,nh,25
American Coot,1975,81,uw,16500
American Coot,1975,82,uw,43700
American Coot,1975,83,uw,5000
American Coot,1975,87,uw,0
American Coot,1975,88,uw,0
American Coot,1975,89,uw,0
American Coot,1975,9,nh,960
American Coot,1975,90,uw,0
American Coot,1976,72,uw,40
American Coot,1976,74,uw,14960
American Coot,1976,78,uw,2590
American Coot,1976,79,uw,86835
American Coot,1976,81,uw,11840
American Coot,1976,82,uw,46195
American Coot,1976,87,uw,0
American Coot,1976,88,uw,0
American Coot,1976,89,uw,0
American Coot,1976,90,uw,0
American Coot,1977,1,nh,0
American Coot,1977,11,nh,50
American Coot,1977,12,nh,0
American Coot,1977,14,nh,0
American Coot,1977,15,nh,110
American Coot,1977,16,nh,1675
American Coot,1977,18,nh,0
American Coot,1977,19,nh,1200
American Coot,1977,1a,oh,0
American Coot,1977,2,nh,0
American Coot,1977,20,nh,0
American Coot,1977,21,nh,700
American Coot,1977,22,nh,465
American Coot,1977,23,nh,50
American Coot,1977,24,nh,0
American Coot,1977,25,nh,0
American Coot,1977,26,nh,0
American Coot,1977,27,nh,0
American Coot,1977,29a,oh,0
American Coot,1977,3,nh,50
American Coot,1977,30,ch,435
American Coot,1977,31,ch,1300
American Coot,1977,32,ch,11575
American Coot,1977,33,ch,2500
American Coot,1977,35,ch,690
American Coot,1977,36,ch,10775
American Coot,1977,36a,oh,0
American Coot,1977,38,ch,110
American Coot,1977,39,ch,550
American Coot,1977,4,nh,230
American Coot,1977,40,ch,100
American Coot,1977,41,ch,675
American Coot,1977,42,ch,0
American Coot,1977,43,ch,850
American Coot,1977,44,ch,400
American Coot,1977,45,ch,15
American Coot,1977,46,ch,3025
American Coot,1977,47,ch,4700
American Coot,1977,48,ch,0
American Coot,1977,49,ch,600
American Coot,1977,5,nh,0
American Coot,1977,50,ch,2200
American Coot,1977,51,ch,200
American Coot,1977,52,ch,2500
American Coot,1977,53,lw,550
American Coot,1977,54,lw,845
American Coot,1977,57,lw,900
American Coot,1977,58,lw,2300
American Coot,1977,59,lw,1625
American Coot,1977,6,nh,60
American Coot,1977,60,lw,0
American Coot,1977,60a,oh,0
American Coot,1977,61,lw,0
American Coot,1977,62,lw,0
American Coot,1977,62a,oh,0
American Coot,1977,63,lw,0
American Coot,1977,64,lw,0
American Coot,1977,65,ec,179610
American Coot,1977,66,ec,82150
American Coot,1977,67,ec,90060
American Coot,1977,68,ec,121890
American Coot,1977,69,ec,99625
American Coot,1977,7,nh,230
American Coot,1977,70,ec,24200
American Coot,1977,71,ec,78070
American Coot,1977,72,uw,0
American Coot,1977,73,uw,0
American Coot,1977,74,uw,0
American Coot,1977,75,uw,565
American Coot,1977,76,uw,3800
American Coot,1977,77,uw,2050
American Coot,1977,78,uw,3965
American Coot,1977,79,uw,0
American Coot,1977,8,nh,0
American Coot,1977,80,uw,40490
American Coot,1977,81,uw,5075
American Coot,1977,82,uw,2525
American Coot,1977,83,uw,1100
American Coot,1977,84,uw,14520
American Coot,1977,85,uw,17619
American Coot,1977,86,uw,15013
American Coot,1977,87,uw,150
American Coot,1977,88,uw,0
American Coot,1977,89,uw,0
American Coot,1977,9,nh,850
American Coot,1977,90,uw,0
American Coot,1978,1,nh,0
American Coot,1978,11,nh,10
American Coot,1978,12,nh,0
American Coot,1978,12a,oh,0
American Coot,1978,14,nh,0
American Coot,1978,14a,oh,0
American Coot,1978,15,nh,50
American Coot,1978,16,nh,2325
American Coot,1978,18,nh,0
American Coot,1978,19,nh,375
American Coot,1978,1a,oh,0
American Coot,1978,2,nh,0
American Coot,1978,20,nh,0
American Coot,1978,21,nh,2525
American Coot,1978,22,nh,1400
American Coot,1978,23,nh,0
American Coot,1978,24,nh,0
American Coot,1978,25,nh,225
American Coot,1978,26,nh,1700
American Coot,1978,27,nh,100
American Coot,1978,29,nh,0
American Coot,1978,29a,oh,0
American Coot,1978,3,nh,0
American Coot,1978,30,ch,250
American Coot,1978,31,ch,1200
American Coot,1978,32,ch,9250
American Coot,1978,33,ch,1900
American Coot,1978,34,ch,225
American Coot,1978,35,ch,2550
American Coot,1978,36,ch,12500
American Coot,1978,37,ch,8150
American Coot,1978,37a,oh,400
American Coot,1978,38,ch,1075
American Coot,1978,39,ch,1050
American Coot,1978,39a,oh,250
American Coot,1978,4,nh,0
American Coot,1978,40,ch,0
American Coot,1978,40a,oh,150
American Coot,1978,41,ch,2100
American Coot,1978,42,ch,2350
American Coot,1978,43,ch,1200
American Coot,1978,44,ch,1350
American Coot,1978,45,ch,300
American Coot,1978,45a,oh,1700
American Coot,1978,46,ch,2500
American Coot,1978,46a,oh,450
American Coot,1978,47,ch,7030
American Coot,1978,48,ch,0
American Coot,1978,48a,oh,800
American Coot,1978,49,ch,50
American Coot,1978,49a,oh,0
American Coot,1978,5,nh,0
American Coot,1978,50,ch,1700
American Coot,1978,51,ch,700
American Coot,1978,51a,oh,850
American Coot,1978,52,ch,2500
American Coot,1978,53,lw,6500
American Coot,1978,54,lw,3600
American Coot,1978,55a,oh,1900
American Coot,1978,57,lw,100
American Coot,1978,58,lw,2725
American Coot,1978,59,lw,4900
American Coot,1978,6,nh,45
American Coot,1978,60,lw,0
American Coot,1978,61,lw,50
American Coot,1978,62,lw,0
American Coot,1978,63,lw,40
American Coot,1978,64,lw,1755
American Coot,1978,65,ec,20120
American Coot,1978,66,ec,53740
American Coot,1978,67,ec,69190
American Coot,1978,68,ec,175885
American Coot,1978,69,ec,44895
American Coot,1978,7,nh,0
American Coot,1978,70,ec,45575
American Coot,1978,71,ec,220435
American Coot,1978,72,uw,6100
American Coot,1978,73,uw,0
American Coot,1978,74,uw,0
American Coot,1978,75,uw,0
American Coot,1978,76,uw,250
American Coot,1978,77,uw,560
American Coot,1978,78,uw,2000
American Coot,1978,79,uw,0
American Coot,1978,8,nh,50
American Coot,1978,80,uw,57620
American Coot,1978,81,uw,17440
American Coot,1978,82,uw,22920
American Coot,1978,83,uw,580
American Coot,1978,84,uw,200
American Coot,1978,85,uw,23465
American Coot,1978,86,uw,510
American Coot,1978,87,uw,0
American Coot,1978,88,uw,0
American Coot,1978,89,uw,0
American Coot,1978,9,nh,0
American Coot,1978,90,uw,0
American Coot,1979,1,nh,0
American Coot,1979,10,nh,19750
American Coot,1979,11,nh,0
American Coot,1979,12,nh,250
American Coot,1979,12a,oh,20
American Coot,1979,14,nh,105
American Coot,1979,14a,oh,525
American Coot,1979,15,nh,1435
American Coot,1979,16,nh,865
American Coot,1979,17,nh,3330
American Coot,1979,18,nh,4700
American Coot,1979,19,nh,2275
American Coot,1979,1a,oh,0
American Coot,1979,2,nh,0
American Coot,1979,20,nh,0
American Coot,1979,21,nh,6535
American Coot,1979,22,nh,2835
American Coot,1979,23,nh,100
American Coot,1979,24,nh,0
American Coot,1979,25,nh,0
American Coot,1979,26,nh,85
American Coot,1979,27,nh,1250
American Coot,1979,28,nh,0
American Coot,1979,29,nh,0
American Coot,1979,3,nh,0
American Coot,1979,30,ch,2590
American Coot,1979,31,ch,365
American Coot,1979,31a,oh,425
American Coot,1979,32,ch,1030
American Coot,1979,33,ch,220
American Coot,1979,34,ch,560
American Coot,1979,35,ch,1095
American Coot,1979,36,ch,17330
American Coot,1979,37,ch,940
American Coot,1979,37a,oh,700
American Coot,1979,38,ch,190
American Coot,1979,39,ch,0
American Coot,1979,4,nh,0
American Coot,1979,40,ch,0
American Coot,1979,41,ch,1995
American Coot,1979,42,ch,0
American Coot,1979,43,ch,420
American Coot,1979,44,ch,50
American Coot,1979,44a,oh,100
American Coot,1979,45,ch,160
American Coot,1979,45a,oh,565
American Coot,1979,46,ch,855
American Coot,1979,46a,oh,655
American Coot,1979,47,ch,10700
American Coot,1979,49,ch,50
American Coot,1979,49a,oh,0
American Coot,1979,5,nh,0
American Coot,1979,50,ch,90
American Coot,1979,50a,oh,10
American Coot,1979,51,ch,0
American Coot,1979,51a,oh,325
American Coot,1979,52,ch,140
American Coot,1979,53,lw,915
American Coot,1979,54,lw,125
American Coot,1979,55a,oh,2575
American Coot,1979,57,lw,750
American Coot,1979,58,lw,0
American Coot,1979,59,lw,50
American Coot,1979,6,nh,0
American Coot,1979,60,lw,0
American Coot,1979,61,lw,100
American Coot,1979,62,lw,0
American Coot,1979,63,lw,0
American Coot,1979,64,lw,50
American Coot,1979,65,ec,33550
American Coot,1979,66,ec,77205
American Coot,1979,67,ec,109280
American Coot,1979,68,ec,215800
American Coot,1979,69,ec,91800
American Coot,1979,7,nh,100
American Coot,1979,70,ec,59900
American Coot,1979,71,ec,227160
American Coot,1979,72,uw,2010
American Coot,1979,73,uw,0
American Coot,1979,74,uw,20
American Coot,1979,75,uw,0
American Coot,1979,76,uw,330
American Coot,1979,77,uw,100
American Coot,1979,78,uw,0
American Coot,1979,79,uw,0
American Coot,1979,8,nh,30
American Coot,1979,80,uw,18740
American Coot,1979,81,uw,5470
American Coot,1979,82,uw,20100
American Coot,1979,83,uw,40
American Coot,1979,84,uw,0
American Coot,1979,85,uw,7770
American Coot,1979,86,uw,103470
American Coot,1979,87,uw,0
American Coot,1979,88,uw,0
American Coot,1979,89,uw,0
American Coot,1979,9,nh,2750
American Coot,1979,90,uw,0
American Coot,1980,1,nh,0
American Coot,1980,10,nh,0
American Coot,1980,11,nh,50
American Coot,1980,12,nh,200
American Coot,1980,12a,oh,0
American Coot,1980,14,nh,20
American Coot,1980,14a,oh,290
American Coot,1980,15,nh,3980
American Coot,1980,16,nh,8505
American Coot,1980,17,nh,0
American Coot,1980,18,nh,0
American Coot,1980,19,nh,1320
American Coot,1980,1a,oh,0
American Coot,1980,2,nh,0
American Coot,1980,20,nh,0
American Coot,1980,21,nh,2970
American Coot,1980,22,nh,515
American Coot,1980,23,nh,415
American Coot,1980,24,nh,0
American Coot,1980,25,nh,50
American Coot,1980,26,nh,0
American Coot,1980,27,nh,635
American Coot,1980,28,nh,0
American Coot,1980,29,nh,0
American Coot,1980,3,nh,0
American Coot,1980,30,ch,295
American Coot,1980,31,ch,195
American Coot,1980,32,ch,170
American Coot,1980,33,ch,15
American Coot,1980,34,ch,210
American Coot,1980,35,ch,980
American Coot,1980,36,ch,35330
American Coot,1980,37,ch,1440
American Coot,1980,38,ch,230
American Coot,1980,39,ch,165
American Coot,1980,4,nh,15
American Coot,1980,40,ch,0
American Coot,1980,41,ch,875
American Coot,1980,42,ch,105
American Coot,1980,43,ch,485
American Coot,1980,44,ch,900
American Coot,1980,44a,oh,90
American Coot,1980,45,ch,50
American Coot,1980,45a,oh,1885
American Coot,1980,46,ch,1260
American Coot,1980,46a,oh,35
American Coot,1980,47,ch,41505
American Coot,1980,48,ch,0
American Coot,1980,48a,oh,525
American Coot,1980,49,ch,200
American Coot,1980,49a,oh,0
American Coot,1980,5,nh,0
American Coot,1980,50,ch,235
American Coot,1980,50a,oh,385
American Coot,1980,51,ch,380
American Coot,1980,51a,oh,1420
American Coot,1980,52,ch,1740
American Coot,1980,53,lw,1445
American Coot,1980,54,lw,3250
American Coot,1980,55a,oh,470
American Coot,1980,57,lw,75
American Coot,1980,58,lw,45
American Coot,1980,59,lw,1165
American Coot,1980,6,nh,0
American Coot,1980,60,lw,90
American Coot,1980,61,lw,2100
American Coot,1980,62,lw,160
American Coot,1980,63,lw,340
American Coot,1980,64,lw,115
American Coot,1980,65,ec,159750
American Coot,1980,66,ec,62220
American Coot,1980,67,ec,94400
American Coot,1980,68,ec,30780
American Coot,1980,69,ec,34450
American Coot,1980,7,nh,0
American Coot,1980,70,ec,11000
American Coot,1980,71,ec,160450
American Coot,1980,72,uw,18140
American Coot,1980,73,uw,0
American Coot,1980,74,uw,0
American Coot,1980,75,uw,0
American Coot,1980,76,uw,0
American Coot,1980,77,uw,2000
American Coot,1980,78,uw,8240
American Coot,1980,79,uw,0
American Coot,1980,8,nh,0
American Coot,1980,80,uw,61060
American Coot,1980,81,uw,7920
American Coot,1980,82,uw,15400
American Coot,1980,83,uw,0
American Coot,1980,84,uw,1000
American Coot,1980,85,uw,4760
American Coot,1980,86,uw,960
American Coot,1980,87,uw,0
American Coot,1980,88,uw,0
American Coot,1980,89,uw,0
American Coot,1980,9,nh,565
American Coot,1980,90,uw,300
American Coot,1981,1,nh,0
American Coot,1981,10,nh,4590
American Coot,1981,11,nh,855
American Coot,1981,12,nh,100
American Coot,1981,13,nh,20
American Coot,1981,14,nh,110
American Coot,1981,15,nh,5280
American Coot,1981,16,nh,3875
American Coot,1981,19,nh,2205
American Coot,1981,1a,oh,0
American Coot,1981,2,nh,100
American Coot,1981,21,nh,3195
American Coot,1981,22,nh,570
American Coot,1981,23,nh,425
American Coot,1981,24,nh,115
American Coot,1981,25,nh,300
American Coot,1981,26,nh,0
American Coot,1981,27,nh,40
American Coot,1981,30,ch,215
American Coot,1981,34,ch,365
American Coot,1981,35,ch,1150
American Coot,1981,36,ch,36995
American Coot,1981,37,ch,11365
American Coot,1981,38,ch,70
American Coot,1981,39,ch,55
American Coot,1981,4,nh,0
American Coot,1981,40,ch,0
American Coot,1981,41,ch,11390
American Coot,1981,42,ch,1380
American Coot,1981,43,ch,4600
American Coot,1981,44,ch,1745
American Coot,1981,45,ch,250
American Coot,1981,46,ch,7230
American Coot,1981,47,ch,76100
American Coot,1981,48,ch,0
American Coot,1981,49,ch,2850
American Coot,1981,50,ch,545
American Coot,1981,51,ch,45
American Coot,1981,52,ch,8800
American Coot,1981,53,lw,7910
American Coot,1981,54,lw,25055
American Coot,1981,55,lw,1035
American Coot,1981,56,lw,765
American Coot,1981,57,lw,17185
American Coot,1981,58,lw,0
American Coot,1981,59,lw,1180
American Coot,1981,6,nh,0
American Coot,1981,65,ec,39960
American Coot,1981,66,ec,76605
American Coot,1981,67,ec,179445
American Coot,1981,68,ec,12270
American Coot,1981,69,ec,137600
American Coot,1981,7,nh,0
American Coot,1981,70,ec,65480
American Coot,1981,71,ec,275315
American Coot,1981,72,uw,5550
American Coot,1981,73,uw,140
American Coot,1981,74,uw,0
American Coot,1981,75,uw,0
American Coot,1981,76,uw,20
American Coot,1981,77,uw,340
American Coot,1981,78,uw,18150
American Coot,1981,79,uw,0
American Coot,1981,8,nh,25
American Coot,1981,80,uw,26440
American Coot,1981,81,uw,1000
American Coot,1981,82,uw,4830
American Coot,1981,83,uw,390
American Coot,1981,84,uw,3540
American Coot,1981,85,uw,42845
American Coot,1981,86,uw,12520
American Coot,1981,87,uw,0
American Coot,1981,88,uw,20
American Coot,1981,89,uw,0
American Coot,1981,9,nh,220
American Coot,1981,90,uw,0
American Coot,1982,1,nh,0
American Coot,1982,11,nh,970
American Coot,1982,12,nh,0
American Coot,1982,13,nh,0
American Coot,1982,14,nh,45
American Coot,1982,15,nh,3400
American Coot,1982,16,nh,1185
American Coot,1982,19,nh,5230
American Coot,1982,2,nh,0
American Coot,1982,21,nh,10625
American Coot,1982,22,nh,3385
American Coot,1982,23,nh,0
American Coot,1982,24,nh,0
American Coot,1982,25,nh,300
American Coot,1982,26,nh,1050
American Coot,1982,27,nh,65
American Coot,1982,3,nh,0
American Coot,1982,30,ch,100
American Coot,1982,34,ch,200
American Coot,1982,35,ch,300
American Coot,1982,36,ch,92425
American Coot,1982,37,ch,5350
American Coot,1982,38,ch,0
American Coot,1982,39,ch,100
American Coot,1982,4,nh,25
American Coot,1982,40,ch,400
American Coot,1982,41,ch,500
American Coot,1982,42,ch,400
American Coot,1982,43,ch,140
American Coot,1982,44,ch,4280
American Coot,1982,45,ch,0
American Coot,1982,46,ch,3120
American Coot,1982,47,ch,28050
American Coot,1982,48,ch,100
American Coot,1982,49,ch,350
American Coot,1982,5,nh,0
American Coot,1982,50,ch,65
American Coot,1982,53,lw,3675
American Coot,1982,54,lw,6750
American Coot,1982,55,lw,0
American Coot,1982,56,lw,420
American Coot,1982,57,lw,250
American Coot,1982,58,lw,625
American Coot,1982,59,lw,0
American Coot,1982,6,nh,0
American Coot,1982,65,ec,17710
American Coot,1982,66,ec,80690
American Coot,1982,67,ec,63900
American Coot,1982,68,ec,16530
American Coot,1982,69,ec,18900
American Coot,1982,7,nh,0
American Coot,1982,70,ec,19800
American Coot,1982,71,ec,62470
American Coot,1982,72,uw,210
American Coot,1982,73,uw,0
American Coot,1982,74,uw,0
American Coot,1982,75,uw,0
American Coot,1982,76,uw,0
American Coot,1982,77,uw,2900
American Coot,1982,78,uw,3965
American Coot,1982,79,uw,0
American Coot,1982,8,nh,0
American Coot,1982,80,uw,28600
American Coot,1982,81,uw,8050
American Coot,1982,82,uw,26850
American Coot,1982,83,uw,1450
American Coot,1982,84,uw,245680
American Coot,1982,85,uw,39805
American Coot,1982,86,uw,14765
American Coot,1982,87,uw,0
American Coot,1982,88,uw,0
American Coot,1982,89,uw,0
American Coot,1982,90,uw,0
American Coot,1983,72,uw,2300
American Coot,1983,73,uw,0
American Coot,1983,74,uw,0
American Coot,1983,75,uw,0
American Coot,1983,76,uw,100
American Coot,1983,77,uw,14200
American Coot,1983,78,uw,1500
American Coot,1983,79,uw,0
American Coot,1983,80,uw,13200
American Coot,1983,81,uw,100
American Coot,1983,82,uw,28200
American Coot,1983,87,uw,0
American Coot,1983,88,uw,0
American Coot,1983,89,uw,0
American Coot,1983,90,uw,0
American Coot,1984,72,uw,3890
American Coot,1984,73,uw,0
American Coot,1984,74,uw,0
American Coot,1984,75,uw,1800
American Coot,1984,76,uw,4100
American Coot,1984,77,uw,8150
American Coot,1984,78,uw,2650
American Coot,1984,79,uw,0
American Coot,1984,80,uw,50790
American Coot,1984,81,uw,5800
American Coot,1984,82,uw,27200
American Coot,1984,87,uw,0
American Coot,1984,88,uw,0
American Coot,1984,89,uw,0
American Coot,1984,90,uw,0
American Coot,1985,1,nh,0
American Coot,1985,10,nh,0
American Coot,1985,11,nh,120
American Coot,1985,12,nh,0
American Coot,1985,13,nh,0
American Coot,1985,14,nh,0
American Coot,1985,15,nh,145
American Coot,1985,16,nh,1980
American Coot,1985,17,nh,70
American Coot,1985,18,nh,0
American Coot,1985,19,nh,1390
American Coot,1985,1a,oh,0
American Coot,1985,2,nh,0
